latitude,longitude,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,source,operator,network_type,label_source,sample_weight,is_deadzone,signal_target,regression_weight,quality_score,cost231_predicted_rsrp,p1812_rsrp_dbm,p1812_distance_km,p1812_diffraction_loss_db
33.82707529344597,35.73028564453125,4417.0,11825.0,42.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-100.6765166093415,0.6,0.693452571781596,,,,
33.82251188219803,35.73577880859375,108947.0,770.0,33.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-74.22000381444359,0.6,0.9002803841797734,,,,
33.82251188219803,35.74127197265625,21770.0,52296.0,14.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.75490750265902,0.6,0.8715454344917924,,,,
33.83620138527279,35.85113525390625,28505.0,3274.0,18.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-89.05356546708194,0.6,0.8351349365917636,,,,
33.82251188219803,35.81268310546875,13272.0,1134.0,28.0,5.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.45534037370916,0.6,0.7441419228105133,,,,
33.80425580201487,35.80718994140625,33625.0,1703.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-87.8619691360905,0.6,0.8341164207655527,,,,
33.80425580201487,35.81268310546875,101708.0,38278.0,26.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-74.84584391708621,0.6,0.9851457555436799,,,,
33.82707529344597,35.83465576171875,3034.0,425.0,28.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-102.72596902997142,0.6,0.6017653842024683,,,,
33.82251188219803,35.82916259765625,40865.0,4744.0,18.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.45531180186778,0.6,0.8726010240650474,,,,
33.82251188219803,35.83465576171875,12865.0,14370.0,21.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.62529793232558,0.6,0.798163430877745,,,,
33.817948227414966,35.83465576171875,3545.0,6967.0,29.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-101.87658643969151,0.6,0.6718994144309715,,,,
33.831638461142866,35.84564208984375,6971.0,112.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-97.60281233632298,0.6,0.647665684270874,,,,
33.82251188219803,35.84014892578125,143003.0,12598.0,40.0,3.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-71.7441159473431,0.6,0.9539992695667774,,,,
33.817948227414966,35.84014892578125,21646.0,9201.0,46.0,3.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.78607771520618,0.6,0.8174075864894685,,,,
33.82251188219803,35.85662841796875,3070.0,17582.0,16.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-102.66160255619602,0.6,0.6867229707398107,,,,
33.81338432911279,35.83465576171875,13485.0,1917.0,23.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.36846072323522,0.6,0.7592320113442046,,,,
33.79969117325109,35.82366943359375,3352.0,4403.0,38.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-102.18206250431214,0.6,0.6525303608618724,,,,
33.80425580201487,35.82916259765625,2866.0,4142.0,27.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-103.03681224566044,0.6,0.6447229318647903,,,,
33.79969117325109,35.82916259765625,52338.0,891.0,29.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-84.3406929937438,0.6,0.852072529995917,,,,
33.79969117325109,35.83465576171875,10964.0,227.0,8.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-94.49780084941898,0.6,0.7055681885869973,,,,
33.81338432911279,35.84014892578125,71611.0,10377.0,27.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-79.81746881328871,0.6,0.9299455952715057,,,,
33.79512630103206,35.68634033203125,59570.0,12828.0,21.0,6.0,4.0,ookla,Unknown,Unknown,ookla,2.0,0,-82.47342135805881,0.6,0.9226002604649877,,,,
33.790561185373804,35.68634033203125,2590.0,3232.0,108.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-103.58936314556652,0.6,0.5839857335281684,,,,
33.781430223803554,35.72479248046875,58712.0,3142.0,23.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-82.6827269255447,0.6,0.8911409524602305,,,,
33.77686437792359,35.69183349609375,26850.0,9248.0,23.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-89.48503003338337,0.6,0.8487462525434927,,,,
33.77686437792359,35.70281982421875,44726.0,10553.0,17.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.8040717797739,0.6,0.8971872326633449,,,,
33.77686437792359,35.70831298828125,30269.0,15439.0,33.0,4.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.62043540697965,0.6,0.8634289906315634,,,,
33.77229828866841,35.81268310546875,56325.0,10021.0,24.0,4.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-83.2815268642666,0.6,0.9111103470452432,,,,
33.79512630103206,35.81817626953125,17831.0,3723.0,28.0,20.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.84405067933561,0.6,0.7931532223163822,,,,
33.79512630103206,35.82366943359375,31773.0,8366.0,23.0,4.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.27063389720657,0.6,0.8605998606413158,,,,
33.790561185373804,35.82366943359375,17446.0,13000.0,48.0,3.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.96316199838299,0.6,0.8055452713371941,,,,
33.790561185373804,35.84014892578125,12761.0,478.0,29.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.66958955669499,0.6,0.7224449364632639,,,,
34.29126107845569,35.87310791015625,55350.0,12008.0,21.0,4.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-83.53344777880534,0.6,0.9151560618193877,,,,
34.30487507190691,35.89508056640625,37893.0,2257.0,22.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.9999836596336,0.6,0.8486599399364565,,,,
34.28218385709024,35.90057373046875,24996.0,1123.0,36.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.00087315518863,0.6,0.7916440223318165,,,,
34.29126107845569,35.91156005859375,41069.0,13871.0,15.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.41939137853922,0.6,0.8969509424057963,,,,
34.24586516842101,35.92803955078125,7564.0,1162.0,25.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-97.01389365799844,0.6,0.6998842254772643,,,,
34.30487507190691,35.95001220703125,10867.0,1804.0,7.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-94.54629257835771,0.6,0.7477002474815345,,,,
34.29579932143425,35.95001220703125,108122.0,14116.0,19.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-74.28919388559757,0.6,0.9685970268437742,,,,
34.29126107845569,35.95001220703125,71571.0,5599.0,21.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-79.82552957555444,0.6,0.9206378536536055,,,,
34.29126107845569,35.96099853515625,9786.0,10828.0,63.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-95.15604406058205,0.6,0.7451914046010187,,,,
34.29126107845569,35.97747802734375,79402.0,8361.0,27.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-78.32752748051341,0.6,0.934021462884692,,,,
34.286722590335934,35.96649169921875,101879.0,3988.0,25.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-74.83055306409888,0.6,0.9389576988531354,,,,
34.286722590335934,35.97198486328125,135863.0,54135.0,21.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-72.21032759011493,0.6,0.9935860058309037,,,,
34.28218385709024,35.97747802734375,34194.0,26446.0,20.0,5.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-87.74092448187032,0.6,0.8922257447191483,,,,
34.25948651450621,35.96099853515625,78163.0,11802.0,15.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-78.5544225396204,0.6,0.9468459997854802,,,,
34.250405862124985,35.95001220703125,586.0,7781.0,29.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,1,-113.85513715119919,0.6,0.525285848277484,,,,
34.24586516842101,35.95001220703125,9288.0,1862.0,29.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-95.53280061341941,0.6,0.7242878780003278,,,,
34.250405862124985,35.98297119140625,36320.0,9850.0,22.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-87.30581946129267,0.6,0.8756243242879799,,,,
34.24132422972855,35.97747802734375,6938.0,4287.0,24.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-97.63704127131534,0.6,0.7203186709414384,,,,
34.25494631082515,35.99945068359375,43531.0,3556.0,14.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.99942466297959,0.6,0.8742003205666153,,,,
34.25494631082515,36.00494384765625,39310.0,1876.0,21.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.73515865562678,0.6,0.8484562441636364,,,,
34.25948651450621,36.02691650390625,2736.0,949.0,31.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-103.29011792709372,0.6,0.608077034435273,,,,
34.250405862124985,36.00494384765625,19062.0,8346.0,15.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.4797650511978,0.6,0.8229503689089009,,,,
34.250405862124985,36.01043701171875,33291.0,11282.0,17.0,4.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-87.93397943935253,0.6,0.8741432937313308,,,,
34.24132422972855,36.00494384765625,84973.0,31685.0,22.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-77.34923594272672,0.6,0.9700985113025693,,,,
34.19135773925217,35.89508056640625,19398.0,5536.0,75.0,11.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.3844178930956,0.6,0.7809207395117402,,,,
34.186813861893455,35.90057373046875,5421.0,3139.0,29.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-99.41684543981847,0.6,0.6905469466315195,,,,
34.18226973974574,35.90057373046875,98202.0,17972.0,21.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-75.26175687855546,0.6,0.9709244694870155,,,,
34.186813861893455,35.90606689453125,82433.0,23773.0,19.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-77.78706094790144,0.6,0.96339592030328,,,,
34.23224161743928,36.00494384765625,13640.0,8130.0,14.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.30609680627052,0.6,0.7953046871763407,,,,
34.24586516842101,36.04888916015625,134754.0,2909.0,25.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-72.28493199067374,0.6,0.9324333451201563,,,,
34.12772118604398,35.86761474609375,42153.0,5409.0,29.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.23146392226484,0.6,0.871467041422945,,,,
34.10498222546688,35.87860107421875,63720.0,30872.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-81.5018182802414,0.6,0.9469166119119933,,,,
34.10043369975709,35.87860107421875,46014.0,31645.0,22.0,4.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.59927609710722,0.6,0.9193312510846402,,,,
34.073137411642094,35.89508056640625,201585.0,48513.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-68.61885034502076,0.6,0.9935447213288674,,,,
34.02307136761211,35.86761474609375,11484.0,496.0,50.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-94.24494669403806,0.6,0.7022423090040337,,,,
34.13681505826533,36.11480712890625,11173.0,1068.0,44.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-94.39476054535501,0.6,0.7193311387051592,,,,
34.11407854333858,36.08734130859375,36606.0,1570.0,22.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-87.24923979189013,0.6,0.8382952368603398,,,,
34.11407854333858,36.10382080078125,5869.0,6440.0,38.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-98.84406693386067,0.6,0.7067292932486163,,,,
34.10953050666586,36.12030029296875,8139.0,16008.0,47.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-96.48538273273213,0.6,0.7473614305108274,,,,
34.10043369975709,36.10382080078125,7609.0,9386.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-96.97110616232268,0.6,0.746493900111944,,,,
34.12772118604398,36.12579345703125,90737.0,22924.0,20.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-76.40237133641186,0.6,0.9700004324252436,,,,
34.12317388304314,36.12579345703125,29198.0,4185.0,28.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.88029271947559,0.6,0.8363680815074789,,,,
34.12317388304314,36.13128662109375,9447.0,225.0,24.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-95.41035918346442,0.6,0.684902838274838,,,,
34.11862633546951,36.15875244140625,4435.0,809.0,18.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-100.65432450913967,0.6,0.6523139919177982,,,,
34.10498222546688,36.18621826171875,25690.0,7670.0,23.0,3.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-89.80360602324316,0.6,0.8412237192004266,,,,
34.10498222546688,36.20269775390625,1551.0,3010.0,25.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-106.83400656812998,0.6,0.5884938196725947,,,,
34.059485967948135,36.07086181640625,24014.0,7187.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.21957458402625,0.6,0.8360469850533233,,,,
34.223158025379746,36.37298583984375,47190.0,8152.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.41723461706303,0.6,0.8945354807829673,,,,
34.223158025379746,36.37847900390625,112598.0,17620.0,21.0,3.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-73.91996686370351,0.6,0.9720162867709042,,,,
34.168635904722734,36.31805419921875,12478.0,5977.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.79196638690354,0.6,0.7780782950992001,,,,
34.19590137180652,36.35650634765625,31463.0,6888.0,43.0,6.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.34135928233849,0.6,0.8441067629800604,,,,
34.25494631082515,36.40045166015625,8601.0,6777.0,27.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-96.08711844793885,0.6,0.7458142860315462,,,,
34.25948651450621,36.41693115234375,36260.0,10496.0,32.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-87.31774584902645,0.6,0.8709703457919755,,,,
34.25948651450621,36.42242431640625,76874.0,7120.0,23.0,3.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-78.79432356434941,0.6,0.9303544873039006,,,,
34.19590137180652,36.40045166015625,4400.0,713.0,25.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-100.6975590119111,0.6,0.6449646077177543,,,,
34.19590137180652,36.40594482421875,4640.0,4988.0,26.0,7.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-100.40775020196428,0.6,0.6890052378734796,,,,
34.18226973974574,36.41693115234375,443.0,2032.0,50.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,1,-115.37602670920681,0.6,0.4621320326571806,,,,
34.19135773925217,36.43890380859375,2968.0,7303.0,31.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-102.8459830978657,0.6,0.6570116202662158,,,,
34.15954545771159,36.32904052734375,2439.0,505.0,36.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-103.91715079193285,0.6,0.5826095822904185,,,,
34.08223715212089,36.27960205078125,72316.0,39377.0,22.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-79.67613214420761,0.6,0.9612510204835935,,,,
34.00030430441023,36.03240966796875,56427.0,14985.0,19.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-83.25542445644884,0.6,0.9224966907610164,,,,
33.877256739300165,35.94451904296875,53703.0,1464.0,20.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-83.96925411439598,0.6,0.8697198229489623,,,,
33.90917503325776,35.99395751953125,79504.0,1246.0,28.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-78.30900647886703,0.6,0.8941759901108407,,,,
33.89093747081251,35.96649169921875,115972.0,28637.0,19.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-73.65122028763308,0.6,0.9832263539782838,,,,
33.89093747081251,35.98297119140625,28718.0,4465.0,25.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.9998640772658,0.6,0.8380854644845808,,,,
33.877256739300165,35.96099853515625,30019.0,6878.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.68026088262687,0.6,0.853601336708125,,,,
33.872696007989475,35.96099853515625,3273.0,2345.0,290.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,1,-102.31220780793215,0.6,0.4905897826369368,,,,
33.877256739300165,35.97198486328125,11980.0,3104.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-94.01421299261777,0.6,0.7611585714700698,,,,
33.98664113654013,36.16424560546875,12027.0,2689.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.99284679570576,0.6,0.7585143362941038,,,,
34.013965274912636,36.20819091796875,3081.0,3551.0,64.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-102.64208550832569,0.6,0.6259487129255924,,,,
34.00941186225659,36.20819091796875,13457.0,3752.0,33.0,16.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.37980286476292,0.6,0.7671168181879574,,,,
34.004858205417236,36.19720458984375,12211.0,2823.0,21.0,6.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.90999611308807,0.6,0.7601929486299098,,,,
34.004858205417236,36.20819091796875,18658.0,13726.0,19.0,4.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.5966592597251,0.6,0.8291347744545284,,,,
33.991195769956,36.17523193359375,123982.0,19813.0,21.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-73.04329325270596,0.6,0.9744422075071238,,,,
33.99575015925125,36.18072509765625,23409.0,38504.0,28.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.35881221307876,0.6,0.86398376798137,,,,
33.98664113654013,36.18621826171875,55700.0,17079.0,17.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-83.44250767322053,0.6,0.9252951871036105,,,,
33.991195769956,36.19171142578125,5673.0,3871.0,35.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-99.08908115439266,0.6,0.6951419929648643,,,,
33.991195769956,36.19720458984375,7323.0,2833.0,26.0,6.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-97.2474664952357,0.6,0.7150530637802326,,,,
33.922850644859075,36.04339599609375,48181.0,14741.0,28.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.26731878882251,0.6,0.903840572231587,,,,
33.922850644859075,36.11480712890625,13019.0,670.0,16.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.56036557642794,0.6,0.7386640913623985,,,,
33.918292351521956,36.11480712890625,42.0,3642.0,123.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,1,-120.0,0.6,0.3085093556064346,,,,
33.90461600836232,36.12030029296875,84059.0,16887.0,24.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-77.50525801181468,0.6,0.9550233716305611,,,,
33.86357381425348,35.88958740234375,60189.0,5485.0,17.0,3.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-82.32428247362701,0.6,0.9082171834928257,,,,
33.854450645803894,35.89508056640625,35651.0,23362.0,21.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-87.43992775240838,0.6,0.8925301429747696,,,,
33.84988869610124,35.87310791015625,83337.0,13530.0,17.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-77.62970928648481,0.6,0.9538078550716236,,,,
33.84988869610124,35.88958740234375,48117.0,9846.0,19.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.2769069937916,0.6,0.900632376852372,,,,
33.8453265027679,35.88409423828125,20907.0,14289.0,26.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.97562808137333,0.6,0.8352990638812636,,,,
33.8453265027679,35.88958740234375,16757.0,15831.0,33.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-92.18303934293509,0.6,0.8150328938162144,,,,
33.84988869610124,35.89508056640625,21400.0,14689.0,28.0,5.0,5.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.84844742739223,0.6,0.8366318646012166,,,,
33.84988869610124,35.90057373046875,14488.0,3322.0,20.0,3.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-92.97697600395469,0.6,0.7782863996862632,,,,
33.8453265027679,35.90057373046875,27883.0,11345.0,18.0,9.0,5.0,ookla,Unknown,Unknown,ookla,2.0,0,-89.2127115112531,0.6,0.85901110986584,,,,
33.84076406581976,35.88958740234375,3592.0,1910.0,39.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-101.80471519840479,0.6,0.6403955540036403,,,,
33.83620138527279,35.90057373046875,8141.0,2075.0,25.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-96.48361038009313,0.6,0.7179564593473886,,,,
33.854450645803894,35.91705322265625,7795.0,980.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-96.7968953598215,0.6,0.7017653128506706,,,,
33.854450645803894,35.92803955078125,12519.0,15659.0,35.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.7740659734495,0.6,0.7895214346914647,,,,
33.85901235185994,35.94451904296875,24867.0,10249.0,50.0,4.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.02910758237067,0.6,0.8287813879929249,,,,
33.854450645803894,35.93902587890625,24214.0,5319.0,20.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.17431610662106,0.6,0.8305084361284051,,,,
33.84988869610124,35.91156005859375,30833.0,9126.0,24.0,3.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.4872641338351,0.6,0.859330715254576,,,,
33.8453265027679,35.90606689453125,40060.0,10696.0,29.0,5.0,4.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.5988283686837,0.6,0.8813543861201738,,,,
33.8453265027679,35.91156005859375,39490.0,7067.0,25.0,3.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.7022036354455,0.6,0.8739304834541489,,,,
33.8453265027679,35.91705322265625,18984.0,12408.0,19.0,4.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.50213952929377,0.6,0.8284799333178098,,,,
33.8453265027679,35.92254638671875,45751.0,4746.0,71.0,3.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.64062408758741,0.6,0.8510486342062966,,,,
33.84076406581976,35.90606689453125,38214.0,8174.0,18.0,3.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.9391340854456,0.6,0.8783045448782527,,,,
33.84076406581976,35.91156005859375,22105.0,5562.0,29.0,6.0,5.0,ookla,Unknown,Unknown,ookla,2.0,0,-90.67157722603102,0.6,0.8186461902826287,,,,
33.83620138527279,35.90606689453125,8360.0,4441.0,20.0,4.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-96.29212576290602,0.6,0.738804138047709,,,,
33.83620138527279,35.91156005859375,9742.0,6734.0,24.0,2.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-95.188550558545,0.6,0.7577365255824039,,,,
33.84076406581976,35.91705322265625,47027.0,4567.0,31.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-85.44219396901451,0.6,0.8758527261243876,,,,
33.83620138527279,35.91705322265625,26786.0,5745.0,17.0,5.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-89.50224468892027,0.6,0.8422017714748093,,,,
33.84988869610124,35.92803955078125,25117.0,12036.0,27.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-89.96631968664656,0.6,0.846343808180012,,,,
33.8453265027679,35.92803955078125,38289.0,18918.0,37.0,7.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.92499056653382,0.6,0.8847423365582925,,,,
33.84076406581976,35.92803955078125,83497.0,15723.0,39.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-77.60203731586596,0.6,0.944245088404993,,,,
33.84076406581976,35.93353271484375,76956.0,18638.0,22.0,2.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-78.77894281877862,0.6,0.9509266891147973,,,,
33.83620138527279,35.92803955078125,4970.0,3181.0,84.0,5.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-100.03283931680316,0.6,0.6515665128916704,,,,
33.831638461142866,35.86212158203125,42002.0,14345.0,25.0,3.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.25735034433885,0.6,0.8936731886304178,,,,
33.82707529344597,35.87310791015625,12927.0,1069.0,27.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-93.59906334650657,0.6,0.7413254967047027,,,,
33.82707529344597,35.87860107421875,29833.0,10762.0,19.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-88.72509516409671,0.6,0.8629288863909104,,,,
33.817948227414966,35.86212158203125,17119.0,6854.0,23.0,4.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-92.06641218721597,0.6,0.8053192376198101,,,,
33.817948227414966,35.86761474609375,20551.0,7939.0,31.0,11.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.06934522249611,0.6,0.8188087989268028,,,,
33.82251188219803,35.87310791015625,80318.0,20664.0,23.0,3.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-78.1620474972724,0.6,0.9560148694096462,,,,
33.82251188219803,35.87860107421875,20092.0,6803.0,27.0,4.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-91.19260236613644,0.6,0.8160790418699273,,,,
33.817948227414966,35.87310791015625,38421.0,11739.0,20.0,5.0,3.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.9001651287343,0.6,0.8850707988412179,,,,
33.817948227414966,35.87860107421875,40151.0,1057.0,22.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-86.5824608748179,0.6,0.8377596034560665,,,,
33.831638461142866,35.88958740234375,96006.0,30982.0,21.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-75.5880352343116,0.6,0.9803161461954486,,,,
33.82707529344597,35.88409423828125,16915.0,7721.0,19.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-92.13182895474918,0.6,0.8091232130943702,,,,
33.831638461142866,35.89508056640625,11499.0,7832.0,58.0,4.0,2.0,ookla,Unknown,Unknown,ookla,2.0,0,-94.23782388485587,0.6,0.7547518032530622,,,,
33.831638461142866,35.90057373046875,6565.0,15288.0,24.0,1.0,1.0,ookla,Unknown,Unknown,ookla,2.0,0,-98.035665418846,0.6,0.7420424295230647,,,,
